#{"t_start": 1630088085.8697362, "env_id": null}
r,l,t
-34026.03607,300,42379.507182
-17936.066374,300,42379.933981
-7845.41798,300,42381.960427
-5531.470863,300,42382.360842
-15693.504055,300,42382.786893
-49259.562202,300,42383.185836
-8735.655299,300,42383.583685
-37527.247483,300,42384.006155
-35808.648755,300,42386.119625
-3295.820324,300,42386.520185
-26627.260205,300,42386.919893
-5772.591133,300,42387.349856
-12121.493499,300,42387.740776
-4904.360919,300,42388.136764
-15925.562728,300,42388.564847
-15319.31355,300,42390.640941
-35640.055535,300,42391.039229
-22898.54792,300,42391.550413
-32380.055975,300,42391.943715
-23475.593162,300,42392.341051
-18887.800548,300,42392.751854
-32618.736502,300,42393.177065
-7704.040025,300,42395.192261
-34473.983132,300,42395.588913
-9005.93658,300,42396.010361
-24145.799181,300,42396.407907
-4058.710754,300,42396.804694
-10418.983385,300,42397.235631
-23124.317859,300,42397.63308
-36937.842547,300,42399.735557
-23924.678083,300,42400.132717
-76613.37331,300,42400.557979
-13241.965656,300,42400.955153
-20053.523649,300,42401.358144
-15646.866731,300,42401.784297
-31278.277669,300,42402.177128
-21034.219485,300,42404.172052
-31481.158501,300,42404.601145
-6961.757202,300,42404.99421
-14297.6626,300,42405.399199
-37631.598271,300,42405.792202
-11678.561604,300,42406.217793
-6075.902734,300,42406.612903
-3053.374207,300,42408.623137
-12159.959617,300,42409.051203
-36690.688056,300,42409.450144
-3301.538704,300,42409.849048
-9070.882815,300,42410.26952
-11384.825186,300,42410.669267
-5487.735951,300,42412.643773
-38088.735389,300,42413.039686
-3301.756221,300,42413.464544
-9643.649451,300,42413.857065
-12760.629336,300,42414.253834
-11925.47738,300,42414.676427
-10980.206073,300,42415.073043
-10699.07993,300,42417.053088
-30730.623539,300,42417.500755
-20674.936099,300,42417.892811
-62149.54151,300,42418.289737
-13105.744072,300,42418.685715
-30202.71917,300,42419.107735
-6233.775217,300,42419.50335
-24224.985063,300,42421.521077
-24939.748938,300,42421.943639
-38663.952315,300,42422.340707
-24531.567691,300,42422.736679
-53504.230816,300,42423.159575
-13928.396091,300,42423.555317
-28442.246488,300,42423.950666
-18984.205926,300,42426.109494
-9237.647649,300,42426.723648
-16879.572751,300,42427.124126
-14601.908232,300,42427.525129
-6608.465264,300,42427.97172
-10406.859179,300,42428.372666
-9153.753654,300,42428.772867
-13324.595515,300,42430.833503
-20075.148866,300,42431.231023
-44402.297583,300,42431.625896
-32931.106602,300,42432.023604
-40402.013181,300,42432.451355
-20026.478865,300,42432.849411
-21428.536623,300,42433.24935
-10830.418777,300,42435.504781
-5793.673944,300,42435.904156
-6871.116958,300,42436.307497
-29011.289288,300,42436.740504
-7588.193775,300,42437.138448
-16472.156194,300,42437.538239
-41002.509909,300,42439.560796
-6553.224246,300,42439.987478
-43365.330911,300,42440.38803
-21091.323172,300,42440.787521
-43039.825112,300,42441.219399
-29005.292571,300,42441.61917
-29466.32797,300,42442.017815
-2449.753479,300,42444.072991
-10399.736502,300,42444.473321
-13182.084542,300,42444.873772
-6740.960654,300,42445.273306
-21299.291076,300,42445.708759
-5976.47601,300,42446.109747
-23419.37696,300,42446.509136
-32271.173988,300,42448.575728
-11169.044588,300,42448.975918
-30532.484782,300,42449.375319
-25311.454231,300,42449.802015
-9848.653923,300,42450.200621
-44550.325354,300,42450.600318
-18879.614852,300,42451.000252
-3746.036967,300,42453.055926
-12329.17387,300,42453.455375
-37324.045847,300,42453.855945
-4013.430777,300,42454.285229
-35739.049571,300,42454.685286
-8997.637049,300,42455.085396
-35443.41114,300,42455.516569
-8141.367149,300,42457.575556
-15559.150916,300,42457.975609
-5872.834588,300,42458.384197
-39172.322182,300,42458.815007
-6937.471697,300,42459.286701
-34071.328742,300,42459.684708
-18782.001249,300,42460.116195
-19776.620782,300,42462.132182
-2819.483688,300,42462.526425
-11615.109444,300,42462.95175
-8810.468926,300,42463.349854
-22390.930058,300,42463.743071
-5288.28354,300,42464.138562
-20137.883664,300,42466.184351
-31876.502549,300,42466.579966
-37760.574396,300,42466.972904
-25618.559743,300,42467.398995
-20759.92021,300,42467.798806
-18249.725558,300,42468.199749
-7520.70721,300,42468.626053
-52477.114503,300,42470.652004
-25725.097398,300,42471.052482
-25811.999403,300,42471.449518
-18064.823456,300,42471.874314
-13102.63454,300,42472.273643
-57834.354586,300,42472.67064
-6233.082573,300,42473.100089
-18847.604994,300,42475.254733
-10634.965945,300,42475.75649
-13031.288903,300,42476.182838
-21823.568055,300,42476.574728
-17965.211145,300,42476.97025
-2517.361173,300,42477.366344
-34053.391542,300,42477.791377
-13648.663485,300,42479.802904
-18555.469358,300,42480.199513
-8305.692884,300,42480.619861
-39326.910578,300,42481.019015
-30710.64201,300,42481.416873
-16238.797668,300,42481.841557
-12801.235104,300,42482.23666
-10861.957247,300,42484.266478
-41379.558687,300,42484.668745
-45802.516422,300,42485.099439
-15500.896097,300,42485.501671
-41120.913684,300,42485.903887
-49612.598109,300,42486.335137
-10060.491728,300,42488.406361
-15882.728279,300,42488.806406
-45501.268236,300,42489.235207
-41361.31518,300,42489.634382
-23872.202671,300,42490.03619
-8269.222388,300,42490.435775
-47634.6023,300,42490.887764
-56835.048706,300,42492.96417
-9757.079955,300,42493.359964
-28373.65625,300,42493.788103
-48188.012016,300,42494.189911
-21411.594061,300,42494.589307
-10079.55665,300,42495.018403
-42910.262668,300,42495.416492
-10088.266901,300,42497.468017
-21125.135519,300,42497.868183
-28474.911726,300,42498.299678
-9102.045498,300,42498.699276
-16730.866144,300,42499.093286
-24722.319297,300,42499.521527
-8346.042845,300,42499.92226
-34613.527423,300,42501.920532
-23305.960767,300,42502.350263
-35109.998073,300,42502.7492
-7382.5063,300,42503.149137
-6327.384378,300,42503.542796
-10838.092754,300,42503.971127
-34765.157143,300,42504.370176
-9501.758245,300,42506.403009
-5918.913632,300,42506.825432
-6783.122066,300,42507.231988
-32648.955684,300,42507.634278
-34975.485489,300,42508.071209
-32263.382598,300,42508.475592
-19863.688553,300,42508.975663
-15608.296011,300,42511.142771
-55200.995283,300,42511.569556
-13553.054997,300,42511.969153
-21946.477247,300,42512.370798
-39974.055034,300,42512.800715
-18274.593359,300,42513.198923
-24968.782228,300,42515.223559
-22534.518404,300,42515.664614
-38035.669165,300,42516.069201
-8796.295975,300,42516.472386
-19666.59263,300,42516.865731
-17959.798093,300,42517.298343
-9534.281722,300,42517.701165
-7849.154578,300,42519.730207
-38213.856002,300,42520.167258
-20000.49391,300,42520.558225
-8569.422323,300,42520.955504
-9991.734862,300,42521.382844
-32548.03271,300,42521.775665
-29754.080119,300,42522.188762
-15161.573221,300,42524.205412
-12630.699567,300,42524.65566
-7849.479714,300,42525.056487
-17812.542424,300,42525.485907
-4807.6947,300,42525.916557
-12803.18723,300,42526.30927
-6276.345392,300,42526.711141
-37434.852268,300,42528.754375
-18475.358884,300,42529.153361
-2949.587017,300,42529.550105
-33200.018249,300,42530.014123
-24109.787099,300,42530.47428
-21190.6742,300,42530.885238
-32011.198876,300,42531.291964
-13815.680389,300,42533.349835
-21049.609919,300,42533.755619
-33876.505952,300,42534.155454
-14933.459633,300,42534.58699
-15500.36699,300,42534.991533
-15094.461181,300,42535.388115
-31816.187496,300,42535.783449
-13746.398589,300,42537.807844
-9562.183624,300,42538.202463
-23959.945403,300,42538.605054
-35993.692796,300,42539.039408
-10572.671096,300,42539.438401
-10157.837456,300,42539.839854
-7711.992843,300,42541.868865
-41353.067607,300,42542.272682
-9160.53831,300,42542.670022
-28618.245932,300,42543.059466
-18444.484803,300,42543.485694
-18638.63473,300,42543.881975
-3996.818704,300,42544.289519
-10067.315719,300,42546.504296
-13378.617019,300,42546.891621
-10623.654763,300,42547.287022
-38925.915925,300,42547.715579
-7512.664394,300,42548.105224
-32333.683158,300,42548.499276
-38516.75916,300,42548.888569
-34447.372005,300,42550.90412
-32662.729843,300,42551.29855
-43611.132194,300,42551.687648
-19894.99439,300,42552.116541
-6464.115469,300,42552.506995
-43558.041553,300,42552.904723
-19023.225932,300,42553.3301
-9676.893054,300,42555.313704
-4138.784942,300,42555.706164
-48950.611674,300,42556.107725
-5933.66334,300,42556.534111
-37276.821899,300,42556.933127
-10869.653245,300,42557.327188
-28179.639842,300,42557.75065
-11634.240737,300,42559.746592
-13129.261593,300,42560.147622
-13877.023975,300,42560.568826
-5561.236987,300,42560.964577
-7931.61201,300,42561.364836
-6381.912302,300,42561.758034
-6141.644648,300,42562.196591
-23219.870531,300,42564.163587
-9937.292068,300,42564.558433
-27552.617034,300,42564.979876
-30915.867522,300,42565.36864
-37423.91871,300,42565.763245
-8810.177184,300,42566.181837
-24370.843064,300,42568.186414
-40700.463293,300,42568.675218
-5214.393956,300,42569.073656
-9566.63864,300,42569.497455
-28452.843554,300,42569.889444
-22288.903142,300,42570.284871
-17349.335533,300,42570.707902
-12855.485572,300,42572.686598
-20311.191704,300,42573.087772
-22074.801862,300,42573.514812
-19729.095757,300,42573.913058
-19128.828551,300,42574.306123
-9331.226382,300,42574.702861
-35836.041811,300,42575.12467
-26135.067967,300,42577.141673
-8127.192561,300,42577.536064
-34500.538867,300,42577.962696
-7400.631926,300,42578.358674
-8338.385958,300,42578.755688
-7767.235862,300,42579.186538
-13237.223901,300,42579.585228
-3851.437613,300,42581.589998
-16135.993113,300,42581.987709
-44909.120846,300,42582.415586
-39882.548531,300,42582.817111
-18975.623614,300,42583.217573
-23100.959107,300,42583.806005
-9551.696224,300,42584.204611
-27226.228522,300,42586.188927
-13613.210334,300,42586.621374
-24368.989229,300,42587.018386
-17044.908898,300,42587.413271
-24266.971198,300,42587.803606
-10621.916303,300,42588.231481
-28197.27545,300,42588.623784
-29004.373776,300,42590.752427
-10328.970898,300,42591.214324
-14605.423462,300,42591.613555
-26215.422955,300,42592.005645
-37329.534333,300,42592.432171
-23960.700236,300,42592.830105
-12959.987255,300,42594.921744
-38520.317267,300,42595.319846
-9090.992635,300,42595.747413
-40640.45176,300,42596.149755
-46957.717671,300,42596.546099
-21733.561182,300,42596.9661
-23234.24789,300,42597.357713
-4821.883632,300,42599.363937
-9797.144652,300,42599.787948
-33287.802585,300,42600.182138
-6444.441569,300,42600.584923
-27257.714273,300,42600.980182
-21852.694577,300,42601.403743
-4602.936769,300,42601.796907
-6670.524822,300,42603.771643
-20083.926948,300,42604.205781
-10530.921579,300,42604.601261
-33249.352085,300,42604.997963
-27277.915712,300,42605.420293
-9773.960944,300,42605.822752
-11999.051141,300,42606.221744
-7012.749408,300,42608.401592
-16159.616883,300,42608.831587
-17353.722162,300,42609.23196
-27698.114428,300,42609.640002
-32192.472029,300,42610.068271
-19775.64633,300,42610.486197
-42042.459543,300,42610.890902
-36281.692289,300,42612.982166
-39002.370389,300,42613.397824
-5635.766445,300,42613.789075
-8638.066964,300,42614.190958
-25357.20348,300,42614.632111
-12697.848527,300,42615.048863
-22011.564019,300,42617.062756
-50704.705068,300,42617.504927
-10701.536233,300,42617.921536
-6897.719084,300,42618.317425
-28600.978903,300,42618.753544
-10437.814301,300,42619.157135
-10539.288121,300,42619.565141
-10901.993156,300,42621.620508
-17947.160795,300,42622.041201
-33657.993952,300,42622.44093
-7654.928193,300,42622.835014
-6683.744927,300,42623.257157
-31085.423803,300,42623.656886
-9310.91269,300,42624.06266
-15112.64778,300,42626.103858
-15087.601112,300,42626.5017
-14898.552625,300,42626.8986
-11888.390857,300,42627.30431
-10850.719448,300,42627.730921
-21994.014984,300,42628.130527
-14546.357831,300,42628.532803
-5941.524145,300,42630.56874
-6933.958473,300,42630.969276
-5089.60716,300,42631.367774
-7313.523775,300,42631.800789
-10996.413211,300,42632.204687
-9164.274032,300,42632.606227
-19872.66044,300,42633.014007
-70053.579078,300,42635.067891
-16689.663873,300,42635.464047
-41867.218984,300,42635.862769
-11416.877326,300,42636.301123
-13214.816865,300,42636.704024
-32741.959869,300,42637.111676
-70730.416917,300,42637.601221
-38766.407511,300,42639.665117
-11158.211191,300,42640.06313
-29259.003658,300,42640.460436
-2807.309535,300,42640.888373
-19442.400574,300,42641.315017
-39128.111441,300,42641.703555
-13493.976549,300,42643.795302
-9486.371671,300,42644.200052
-21425.558409,300,42644.596584
-7373.888703,300,42645.031262
-45957.702851,300,42645.424448
-27188.498183,300,42645.828858
-9196.037437,300,42646.238113
-33515.780517,300,42648.506113
-39661.564341,300,42648.917384
-55454.684932,300,42649.328615
-22518.133782,300,42649.7531
-16916.414605,300,42650.164067
-30542.135322,300,42650.561895
-7863.49216,300,42650.99698
-19974.009912,300,42653.079075
-29742.202649,300,42653.486535
-6043.92764,300,42653.885918
-38079.02672,300,42654.313278
-29083.711734,300,42654.714403
-33417.307373,300,42655.131119
-43818.666821,300,42655.562915
-19437.208292,300,42657.611574
-13890.626533,300,42658.011844
-23300.984948,300,42658.440034
-18556.090891,300,42658.852861
-30810.566414,300,42659.268524
-23600.328977,300,42659.683489
-8883.9801,300,42660.111759
-24758.660948,300,42662.114718
-8957.805989,300,42662.531114
-26179.713839,300,42662.973584
-2585.717169,300,42663.379206
-30158.665864,300,42663.795799
-6920.964369,300,42664.233435
-14241.198391,300,42664.638332
-35197.933081,300,42666.638493
-46876.178708,300,42667.045735
-24003.505424,300,42667.478068
-13239.871746,300,42667.894731
-21466.451471,300,42668.302394
-8715.966484,300,42668.739957
-14890.744766,300,42670.855924
-14393.564494,300,42671.346708
-26084.379559,300,42671.928019
-32812.474502,300,42672.419361
-6236.420524,300,42672.821174
-3977.589381,300,42673.223629
-31779.685573,300,42673.656232
-37268.499325,300,42675.865761
-6640.893049,300,42676.262267
-28295.007582,300,42676.694643
-38397.669043,300,42677.087383
-10481.639901,300,42677.530734
-17146.415127,300,42677.987935
-11752.209414,300,42678.489451
-13914.903828,300,42680.467401
-21409.947978,300,42680.856114
-17516.813218,300,42681.277572
-26425.364132,300,42681.721452
-8434.318699,300,42682.114603
-5257.79143,300,42682.54462
-8346.799432,300,42682.93644
-24404.696058,300,42684.939392
-30328.695927,300,42685.362379
-3460.876504,300,42685.753174
-29912.308503,300,42686.150605
-19385.777253,300,42686.545304
-29277.512796,300,42686.966329
-9331.196131,300,42687.358456
-12382.623693,300,42689.353209
-7175.065771,300,42689.7789
-16257.145931,300,42690.186495
-21599.280449,300,42690.587601
-27625.679592,300,42691.013228
-5505.138208,300,42691.409568
-15613.653288,300,42691.805914
-41201.844444,300,42693.761122
-42074.260329,300,42694.179818
-4067.997495,300,42694.58264
-32639.336525,300,42694.980834
-7016.727745,300,42695.401102
-23916.253213,300,42695.799681
-28127.633403,300,42697.783114
-11818.570614,300,42698.212471
-6121.876158,300,42698.604495
-14542.791553,300,42699.001504
-8105.707382,300,42699.555891
-4506.246755,300,42699.996937
-39643.02719,300,42700.398313
-71370.774791,300,42702.4805
-11590.986892,300,42702.914331
-27498.261053,300,42703.311156
-7146.481477,300,42703.713804
